Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,2802,,28642,,,0
H3,2010,2010,2010,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,7642915776,,,0
H3,2010,2010,2010,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,9391513096,,,0
H3,2010,2010,2010,4,0,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,2043747586,,,0
H3,2010,2010,2010,4,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,123338,,1405907,,,0
H3,2010,2010,2010,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,32788,,1193790,,,0
H3,2010,2010,2010,4,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,41,,3184,,,0
H3,2010,2010,2010,4,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,13,,,,6,,1456,,,4
H3,2010,2010,2010,4,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,2583,,180712,,,0
H3,2010,2010,2010,4,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,15420,,295608,,,2
H3,2010,2010,2010,4,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,29,,999,,,2
H3,2015,2015,2015,4,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,352935,,2805363,,,0
H3,2015,2015,2015,4,0,2,Export,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,5,,181,,,0
H3,2015,2015,2015,4,0,3,Re-Export,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,5,,181,,,0
H3,2015,2015,2015,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,3602,,59611,,,0
H3,2015,2015,2015,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,,,7228,,,4
H3,2015,2015,2015,4,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,127696,,932049,,,0
H3,2015,2015,2015,4,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,2,,,,24,,148,,,0
H3,2015,2015,2015,4,0,3,Re-Export,328,Guyana,GUY,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,2,,,,24,,148,,,0
H3,2015,2015,2015,4,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,1396779,,9468628,,,2
H3,2015,2015,2015,4,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,114,,1113,,,0
H3,2015,2015,2015,4,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,1256115,,10801540,,,2
H3,2015,2015,2015,4,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,93,,22893,,,2
H3,2015,2015,2015,4,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,212953,,1598320,,,2
H3,2015,2015,2015,4,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,38031,,697352,,,2
H3,2015,2015,2015,4,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,2120,,22692,,,0
H3,2015,2015,2015,4,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,11501,,235789,,,0
H3,2015,2015,2015,4,0,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,39962,,835354,,,0
H3,2015,2015,2015,4,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,368485,,1326399,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,116062,,659627,,,0
H3,2015,2015,2015,4,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,77329,,1484514,,,6
H3,2015,2015,2015,4,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,230,,,,1682,,157189,,,4
H3,2015,2015,2015,4,0,3,Re-Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,130,,,,1657,,152877,,,4
H3,2020,2020,2020,4,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,3299,,186177,,,0
H3,2020,2020,2020,4,0,2,Export,500,Montserrat,MSR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,329,,110125,,,0
H3,2020,2020,2020,4,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,8194,,57446,,,2
H3,2020,2020,2020,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,101050,,728300,,,2
H2,2005,2005,2005,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,377,,61427,,,0
H2,2005,2005,2005,4,0,4,Re-Import,8,Albania,ALB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,28,,874,,,0
H2,2005,2005,2005,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,132355,,5443733,,,0
H2,2005,2005,2005,4,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,0,,58,,,0
H2,2005,2005,2005,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",5,Number of items,254030,,,,955,,136803,,,2
H2,2005,2005,2005,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,992869,,22642981,,,0
H2,2005,2005,2005,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,29298,,1108470,,,0
H2,2005,2005,2005,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,2470407,,103686417,,,4
H2,2005,2005,2005,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1699156,,118308720,,,0
H2,2005,2005,2005,4,0,4,Re-Import,36,Australia,AUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,316,,99215,,,0
H2,2005,2005,2005,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,4380116,,358746799,,,4
H2,2005,2005,2005,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,6528499,,682699389,,,4
H2,2005,2005,2005,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,2386,,268576,,,4
H2,2005,2005,2005,4,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,6301,,113675,,,0
H2,2005,2005,2005,4,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,55,,3519,,,0
H2,2005,2005,2005,4,0,3,Re-Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,55,,3519,,,0
H2,2005,2005,2005,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,5227,,612731,,,4
H2,2005,2005,2005,4,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,5118,,691656,,,4
H2,2005,2005,2005,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,27210,,250504,,,0
H2,2005,2005,2005,4,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1225,,160,,,0
H2,2005,2005,2005,4,0,3,Re-Export,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1225,,160,,,0
H2,2005,2005,2005,4,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,5711,,348543,,,4
H2,2005,2005,2005,4,0,2,Export,52,Barbados,BRB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,224,,19215,,,0
H2,2005,2005,2005,4,0,3,Re-Export,52,Barbados,BRB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,8,,1280,,,0
H2,2005,2005,2005,4,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,6063283,,323471506,,,0
H2,2005,2005,2005,4,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,4582149,,279172739,,,0
H2,2005,2005,2005,4,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,,,99786,,,0
H2,2005,2005,2005,4,0,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,16580,,1960854,,,4
H2,2005,2005,2005,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,39039,,276049,,,4
H2,2005,2005,2005,4,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,5317,,106920,,,4
H2,2005,2005,2005,4,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,25096,,543917,,,0
H2,2005,2005,2005,4,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,15650,,106445,,,0
H2,2005,2005,2005,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,3656458,,370248515,,,6
H2,2005,2005,2005,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,177782,,15199745,,,4
H2,2005,2005,2005,4,0,4,Re-Import,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,230,,28065,,,6
H2,2005,2005,2005,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,42775,,222998,,,4
H2,2005,2005,2005,4,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,,,154942,,,0
H2,2005,2005,2005,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,264564,,18595051,,,0
H2,2005,2005,2005,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,63342,,3007965,,,0
H2,2005,2005,2005,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,112884,,6191300,,,4
H2,2005,2005,2005,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,28934,,5408300,,,4
H2,2005,2005,2005,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,88429,,2022813,,,0
H2,2005,2005,2005,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,8406,,217970,,,0
H2,2005,2005,2005,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,2840894,,390196937,,,4
H2,2005,2005,2005,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,,,116327330,,,0
H2,2005,2005,2005,4,0,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,,,35604235,,,0
H2,2005,2005,2005,4,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,15382,,1730737,,,4
H2,2005,2005,2005,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,44392,,5737605,,,4
H2,2005,2005,2005,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,4646,,1663620,,,4
H2,2005,2005,2005,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,,,7290342,,,2
H2,2005,2005,2005,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,,,279074,,,2
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,78126756,,11245893425,,,4
H2,2005,2005,2005,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,28270274,,4247974925,,,4
H2,2005,2005,2005,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,11574744,,1657365404,,,4
H2,2005,2005,2005,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,170326,,6861681,,,0
H2,2005,2005,2005,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,4859,,108036,,,0
H2,2005,2005,2005,4,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,342,,18808,,,0
H2,2005,2005,2005,4,0,1,Import,184,Cook Isds,COK,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,16,,4757,,,4
H2,2005,2005,2005,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,232283,,23276519,,,0
H2,2005,2005,2005,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,53744,,10009724,,,0
H2,2005,2005,2005,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,297207,,26411720,,,4
H2,2005,2005,2005,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,714854,,44541888,,,4
H2,2005,2005,2005,4,0,1,Import,192,Cuba,CUB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,85427,,4223010,,,4
H2,2005,2005,2005,4,0,2,Export,192,Cuba,CUB,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,44235,,1626102,,,0
H2,2005,2005,2005,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,51010,,12809233,,,0
H2,2005,2005,2005,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,417902,,15997099,,,0
H2,2005,2005,2005,4,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,39334,,1366505,,,0
H2,2005,2005,2005,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,4799293,,221793826,,,4
H2,2005,2005,2005,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,2604513,,134717566,,,0
H2,2005,2005,2005,4,0,4,Re-Import,203,Czechia,CZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1,,440,,,0
H2,2005,2005,2005,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1121385,,75718202,,,0
H2,2005,2005,2005,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,244433,,29107802,,,0
H2,2005,2005,2005,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,140355,,1925508,,,4
H2,2005,2005,2005,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,671,,23739,,,0
H2,2005,2005,2005,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,49485,,1192119,,,0
H2,2005,2005,2005,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,1411,,43190,,,0
H2,2005,2005,2005,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,0,,,,56067,,509541,,,2
H2,2005,2005,2005,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,201769,,95331646,,,4
H2,2005,2005,2005,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,42799,,9955294,,,4
H2,2005,2005,2005,4,0,4,Re-Import,233,Estonia,EST,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,0,,4,,,4
H2,2005,2005,2005,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,3007,,82153,,,0
H2,2005,2005,2005,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,34969,,724686,,,0
H2,2005,2005,2005,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,20,,2315,,,0
H2,2005,2005,2005,4,0,3,Re-Export,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices",1,No Quantity,,,,,20,,2315,,,0
